date,oi,nc_long,nc_short,c_long,c_short
2010-12-14,146781,35689,45993,63095,50387
2010-12-21,156136,38604,52697,68741,54908
2010-12-28,162312,33833,60312,80025,52498
2011-01-04,163239,37102,61303,77703,52848
2011-01-11,202004,42359,87541,108835,58443
2011-01-18,188933,67309,63200,65807,71021
2011-01-25,199706,73488,50587,62983,91071
2011-02-01,211730,80381,40447,65404,111805
2011-02-08,203541,73502,38768,65994,113877
2011-02-15,193304,63395,30931,69268,111581
2011-02-22,207869,77454,31856,68789,122623
2011-03-01,217066,83104,31796,66564,129694
2011-03-08,263702,98171,35877,93190,167583
2011-03-15,190848,86506,40190,44477,108111
2011-03-22,194709,81574,33221,53020,113015
2011-03-29,218177,93031,36401,62196,134511
2011-04-05,236270,99405,39548,70097,146642
2011-04-12,243203,105425,40440,69054,151768
2011-04-19,244006,102686,40491,74976,155704
2011-04-26,249000,105683,37404,72619,161952
2011-05-03,264337,128460,28944,62075,186930
2011-05-10,242927,98054,36607,83295,163027
2011-05-17,250533,89941,48296,105953,157756
2011-05-24,258663,75182,56053,134068,156886
2011-05-31,270101,80494,58524,136097,164386
2011-06-07,296126,96555,44719,133843,193019
2011-06-14,190373,84580,34686,48746,113295
2011-06-21,189190,72153,42382,62478,103169
2011-06-28,183206,68800,35813,57791,101137
2011-07-05,194329,81860,38666,54485,111116
2011-07-12,185541,61392,48976,70726,86428
2011-07-19,180314,58580,49334,77199,83685
2011-07-26,183690,60177,43139,71503,97247
2011-08-02,190722,58313,56550,85149,91248
2011-08-09,183571,49029,57302,86027,81060
2011-08-16,168931,47094,40368,75036,82944
2011-08-23,174714,47711,45172,78732,84822
2011-08-30,179162,43894,44278,81983,85137
2011-09-06,209515,33167,69610,128794,83050
2011-09-13,264500,25704,80163,194836,115819
2011-09-20,201556,19920,99380,147760,44819
2011-09-27,215172,19705,102178,159618,51938
2011-10-04,220839,18104,100801,169387,60185
2011-10-11,223167,17040,90835,170021,69466
2011-10-18,230483,20977,98697,178450,70717
2011-10-25,235774,21323,97835,181494,76852
2011-11-01,231229,26311,86371,167499,86554
2011-11-08,231445,27943,82200,168347,88975
2011-11-15,244552,24048,100195,187608,79137
2011-11-22,260064,25943,111011,199707,81373
